s_L,s_R,b2,b1,b0,a3,a2,a1,a0
0.2500,0.2700,0.000000,1.013426,1.014758,1.000000,1.035557,0.991482,1.020606
0.2500,0.2800,0.000000,1.012284,1.013736,1.000000,1.033133,0.986757,1.019123
0.2500,0.2900,0.000000,1.013147,1.014524,1.000000,1.034769,0.990620,1.020072
0.2500,0.3000,0.000000,1.013457,1.014892,1.000000,1.035376,0.990893,1.020344
0.2500,0.3100,0.000000,1.013837,1.015335,1.000000,1.036138,0.991336,1.020703
0.2500,0.3200,0.000000,1.012964,1.014434,1.000000,1.034283,0.987745,1.019598
0.2500,0.3300,0.000000,1.013738,1.015132,1.000000,1.035769,0.991379,1.020484
0.2500,0.3400,0.000000,1.013268,1.014814,1.000000,1.034596,0.988223,1.019607
0.2500,0.3500,0.000000,1.012510,1.014037,1.000000,1.032795,0.986613,1.018556
0.2500,0.3600,0.000000,1.013880,1.015542,1.000000,1.035343,0.990798,1.019841
0.2500,0.3700,0.000000,1.013667,1.015376,1.000000,1.035174,0.988129,1.019712
0.2500,0.3800,0.000000,1.013700,1.015456,1.000000,1.035143,0.987983,1.019630
0.2500,0.3900,0.000000,1.013859,1.015672,1.000000,1.035389,0.988141,1.019697
0.2500,0.4000,0.000000,1.013801,1.015667,1.000000,1.035199,0.987700,1.019534
0.2500,0.4100,0.000000,1.013742,1.015659,1.000000,1.034991,0.987296,1.019353
0.2500,0.4200,0.000000,1.022352,1.023871,1.000000,1.054526,1.017861,1.031808
0.2500,0.4300,0.000000,1.023294,1.024966,1.000000,1.056956,1.018748,1.033279
0.2500,0.4400,0.000000,1.024290,1.026130,1.000000,1.059538,1.019699,1.034845
0.2500,0.4500,0.000000,1.023853,1.025690,1.000000,1.058451,1.019352,1.034240
0.2500,0.4600,0.000000,1.024515,1.026491,1.000000,1.060186,1.020012,1.035315
0.2500,0.4700,0.000000,1.025149,1.027266,1.000000,1.061857,1.020657,1.036356
0.2500,0.4800,0.000000,1.025834,1.028107,1.000000,1.063669,1.021360,1.037485
0.2500,0.4900,0.000000,1.026235,1.028633,1.000000,1.064753,1.021807,1.038188
0.2500,0.5000,0.000000,1.026622,1.029147,1.000000,1.065802,1.022247,1.038873
0.2600,0.0000,0.000000,1.013909,1.015086,1.000000,1.038881,0.990175,1.023268
0.2600,0.0100,0.000000,1.013727,1.014902,1.000000,1.038586,0.989906,1.023146
0.2600,0.0200,0.000000,1.013271,1.014422,1.000000,1.037590,0.989309,1.022628
0.2600,0.0300,0.000000,1.012813,1.013941,1.000000,1.036568,0.988690,1.022084
0.2600,0.0400,0.000000,1.012349,1.013452,1.000000,1.035555,0.988076,1.021557
0.2600,0.0500,0.000000,1.013004,1.014155,1.000000,1.037042,0.989060,1.022356
0.2600,0.0600,0.000000,1.012510,1.013632,1.000000,1.035909,0.988446,1.021745
0.2600,0.0700,0.000000,1.012065,1.013170,1.000000,1.034922,0.987782,1.021219
0.2600,0.0800,0.000000,1.013558,1.014633,1.000000,1.037845,0.991752,1.022738
0.2600,0.0900,0.000000,1.012437,1.013590,1.000000,1.035644,0.988261,1.021540
0.2600,0.1000,0.000000,1.012021,1.013164,1.000000,1.034690,0.987536,1.021011
0.2600,0.1100,0.000000,1.013475,1.014588,1.000000,1.037526,0.991464,1.022487
0.2600,0.1200,0.000000,1.013039,1.014143,1.000000,1.036506,0.990692,1.021910
0.2600,0.1300,0.000000,1.012616,1.013713,1.000000,1.035492,0.989955,1.021328
0.2600,0.1400,0.000000,1.012196,1.013286,1.000000,1.034489,0.989199,1.020751
0.2600,0.1500,0.000000,1.012831,1.013984,1.000000,1.035827,0.989956,1.021416
0.2600,0.1600,0.000000,1.012377,1.013521,1.000000,1.034735,0.989146,1.020785
0.2600,0.1700,0.000000,1.012917,1.014107,1.000000,1.035697,0.990057,1.021205
0.2600,0.1800,0.000000,1.012506,1.013695,1.000000,1.034680,0.989257,1.020601
0.2600,0.1900,0.000000,1.012076,1.013257,1.000000,1.033607,0.988499,1.019966
0.2600,0.2000,0.000000,1.012689,1.013934,1.000000,1.034834,0.989300,1.020550
0.2600,0.2100,0.000000,1.012214,1.013457,1.000000,1.033710,0.988298,1.019895
0.2600,0.2200,0.000000,1.011660,1.012890,1.000000,1.032404,0.987196,1.019147
0.2600,0.2300,0.000000,1.012160,1.013448,1.000000,1.033411,0.987821,1.019624
0.2600,0.2400,0.000000,1.012652,1.013984,1.000000,1.034466,0.988661,1.020170
0.2600,0.2500,0.000000,1.011886,1.013063,1.000000,1.033582,0.988475,1.020126
0.2600,0.2600,0.000000,1.019013,1.020485,1.000000,1.046411,1.015287,1.027238
0.2600,0.2700,0.000000,1.012190,1.013607,1.000000,1.033047,0.986884,1.019151
0.2600,0.2800,0.000000,1.013115,1.014469,1.000000,1.034774,0.990767,1.020121
0.2600,0.2900,0.000000,1.013518,1.014936,1.000000,1.035594,0.991159,1.020509
0.2600,0.3000,0.000000,1.012428,1.013973,1.000000,1.033204,0.986517,1.019001
0.2600,0.3100,0.000000,1.013030,1.014483,1.000000,1.034530,0.988040,1.019788
0.2600,0.3200,0.000000,1.012354,1.013790,1.000000,1.032913,0.986663,1.018848
0.2600,0.3300,0.000000,1.012589,1.014081,1.000000,1.033313,0.986798,1.018986
0.2600,0.3400,0.000000,1.012715,1.014419,1.000000,1.033021,0.986026,1.018467
0.2600,0.3500,0.000000,1.012827,1.014391,1.000000,1.033478,0.987161,1.018910
0.2600,0.3600,0.000000,1.012954,1.014573,1.000000,1.033658,0.987074,1.018935
0.2600,0.3700,0.000000,1.013071,1.014744,1.000000,1.033810,0.987026,1.018946
0.2600,0.3800,0.000000,1.013165,1.014889,1.000000,1.033914,0.987008,1.018936
0.2600,0.3900,0.000000,1.013239,1.015012,1.000000,1.033963,0.986982,1.018893
0.2600,0.4000,0.000000,1.013288,1.015114,1.000000,1.033983,0.986848,1.018838
0.2600,0.4100,0.000000,1.022975,1.024533,1.000000,1.056128,1.018405,1.032744
0.2600,0.4200,0.000000,1.022857,1.024445,1.000000,1.055860,1.018344,1.032618
0.2600,0.4300,0.000000,1.022475,1.024066,1.000000,1.054920,1.018048,1.032098
0.2600,0.4400,0.000000,1.023447,1.025197,1.000000,1.057434,1.018970,1.033623
0.2600,0.4500,0.000000,1.023044,1.024794,1.000000,1.056436,1.018653,1.033068
0.2600,0.4600,0.000000,1.023731,1.025618,1.000000,1.058232,1.019331,1.034178
0.2600,0.4700,0.000000,1.024355,1.026378,1.000000,1.059874,1.019962,1.035200
0.2600,0.4800,0.000000,1.025017,1.027190,1.000000,1.061624,1.020639,1.036292
0.2600,0.4900,0.000000,1.025411,1.027703,1.000000,1.062686,1.021075,1.036980
0.2600,0.5000,0.000000,1.025802,1.028220,1.000000,1.063747,1.021516,1.037672
0.2700,0.0000,0.000000,1.014329,1.015569,1.000000,1.039705,0.990366,1.023627
0.2700,0.0100,0.000000,1.013896,1.015112,1.000000,1.038745,0.989837,1.023122
0.2700,0.0200,0.000000,1.013455,1.014645,1.000000,1.037762,0.989338,1.022607
0.2700,0.0300,0.000000,1.013257,1.014447,1.000000,1.037456,0.988946,1.022483
0.2700,0.0400,0.000000,1.012801,1.013968,1.000000,1.036428,0.988314,1.021930
0.2700,0.0500,0.000000,1.012338,1.013481,1.000000,1.035418,0.987692,1.021405
0.2700,0.0600,0.000000,1.013005,1.014197,1.000000,1.036909,0.988732,1.022196
0.2700,0.0700,0.000000,1.012510,1.013672,1.000000,1.035793,0.988119,1.021604
0.2700,0.0800,0.000000,1.012043,1.013182,1.000000,1.034764,0.987452,1.021062
0.2700,0.0900,0.000000,1.013512,1.014619,1.000000,1.037643,0.991444,1.022566
0.2700,0.1000,0.000000,1.013067,1.014159,1.000000,1.036609,0.990753,1.021991
0.2700,0.1100,0.000000,1.011919,1.013094,1.000000,1.034374,0.987037,1.020775
0.2700,0.1200,0.000000,1.013351,1.014493,1.000000,1.037159,0.990996,1.022229
0.2700,0.1300,0.000000,1.012900,1.014032,1.000000,1.036124,0.990218,1.021652
0.2700,0.1400,0.000000,1.012425,1.013548,1.000000,1.035005,0.989353,1.021016
0.2700,0.1500,0.000000,1.013113,1.014302,1.000000,1.036440,0.990218,1.021724
0.2700,0.1600,0.000000,1.012665,1.013845,1.000000,1.035365,0.989425,1.021105
0.2700,0.1700,0.000000,1.012212,1.013383,1.000000,1.034284,0.988611,1.020484
0.2700,0.1800,0.000000,1.012694,1.013908,1.000000,1.035113,0.989441,1.020830
0.2700,0.1900,0.000000,1.012281,1.013495,1.000000,1.034097,0.988598,1.020225
0.2700,0.2000,0.000000,1.011865,1.013072,1.000000,1.033037,0.987832,1.019589
0.2700,0.2100,0.000000,1.012497,1.013769,1.000000,1.034304,0.988731,1.020195
0.2700,0.2200,0.000000,1.012061,1.013332,1.000000,1.033236,0.987802,1.019559
0.2700,0.2300,0.000000,1.012540,1.013870,1.000000,1.034205,0.988384,1.020020
0.2700,0.2400,0.000000,1.011992,1.013307,1.000000,1.032921,0.987327,1.019287
0.2700,0.2500,0.000000,1.012395,1.013753,1.000000,1.033773,0.987953,1.019718
0.2700,0.2600,0.000000,1.011691,1.012894,1.000000,1.033028,0.987898,1.019751
0.2700,0.2700,0.000000,1.018348,1.019726,1.000000,1.044734,1.014690,1.026231
0.2700,0.2800,0.000000,1.013374,1.014757,1.000000,1.035383,0.991119,1.020458
0.2700,0.2900,0.000000,1.012392,1.013910,1.000000,1.033207,0.986686,1.019058
0.2700,0.3000,0.000000,1.013234,1.014675,1.000000,1.034850,0.990534,1.020038
0.2700,0.3100,0.000000,1.012383,1.013801,1.000000,1.033082,0.986906,1.018997
0.2700,0.3200,0.000000,1.012659,1.014133,1.000000,1.033566,0.987106,1.019179
0.2700,0.3300,0.000000,1.013440,1.014837,1.000000,1.035081,0.990840,1.020090
0.2700,0.3400,0.000000,1.013214,1.014804,1.000000,1.034560,0.987656,1.019570
0.2700,0.3500,0.000000,1.013927,1.015433,1.000000,1.035977,0.991273,1.020458
0.2700,0.3600,0.000000,1.013794,1.015310,1.000000,1.035478,0.991192,1.020115
0.2700,0.3700,0.000000,1.013471,1.015186,1.000000,1.034663,0.987806,1.019393
0.2700,0.3800,0.000000,1.013586,1.015356,1.000000,1.034821,0.987793,1.019413
0.2700,0.3900,0.000000,1.013640,1.015461,1.000000,1.034828,0.987684,1.019344
0.2700,0.4000,0.000000,1.013625,1.015493,1.000000,1.034697,0.987456,1.019207
0.2700,0.4100,0.000000,1.022118,1.023596,1.000000,1.053996,1.017675,1.031507
0.2700,0.4200,0.000000,1.021972,1.023475,1.000000,1.053657,1.017588,1.031338
0.2700,0.4300,0.000000,1.023090,1.024764,1.000000,1.056541,1.018635,1.033079
0.2700,0.4400,0.000000,1.022606,1.024269,1.000000,1.055337,1.018245,1.032403
0.2700,0.4500,0.000000,1.023517,1.025339,1.000000,1.057706,1.019121,1.033848
0.2700,0.4600,0.000000,1.022912,1.024709,1.000000,1.056190,1.018621,1.032986
0.2700,0.4700,0.000000,1.023530,1.025459,1.000000,1.057814,1.019241,1.033998
0.2700,0.4800,0.000000,1.024187,1.026260,1.000000,1.059547,1.019908,1.035078
0.2700,0.4900,0.000000,1.024587,1.026776,1.000000,1.060621,1.020345,1.035772
0.2700,0.5000,0.000000,1.024988,1.027302,1.000000,1.061706,1.020792,1.036477
0.2800,0.0000,0.000000,1.014710,1.016010,1.000000,1.040426,0.990594,1.023931
0.2800,0.0100,0.000000,1.014290,1.015568,1.000000,1.039499,0.990029,1.023442
0.2800,0.0200,0.000000,1.013870,1.015126,1.000000,1.038572,0.989494,1.022954
0.2800,0.0300,0.000000,1.013436,1.014667,1.000000,1.037608,0.988987,1.022447
0.2800,0.0400,0.000000,1.013152,1.014380,1.000000,1.037101,0.988365,1.022208
0.2800,0.0500,0.000000,1.012696,1.013900,1.000000,1.036104,0.987743,1.021687
0.2800,0.0600,0.000000,1.012236,1.013416,1.000000,1.035103,0.987114,1.021166
0.2800,0.0700,0.000000,1.012921,1.014149,1.000000,1.036593,0.988236,1.021943
0.2800,0.0800,0.000000,1.012429,1.013628,1.000000,1.035500,0.987601,1.021368
0.2800,0.0900,0.000000,1.011942,1.013114,1.000000,1.034446,0.986937,1.020822
0.2800,0.1000,0.000000,1.013382,1.014519,1.000000,1.037264,0.990964,1.022301
0.2800,0.1100,0.000000,1.012936,1.014058,1.000000,1.036238,0.990271,1.021734
0.2800,0.1200,0.000000,1.013603,1.014786,1.000000,1.037685,0.991104,1.022475
0.2800,0.1300,0.000000,1.013146,1.014314,1.000000,1.036620,0.990370,1.021879
0.2800,0.1400,0.000000,1.012687,1.013844,1.000000,1.035574,0.989581,1.021299
0.2800,0.1500,0.000000,1.013414,1.014638,1.000000,1.037093,0.990563,1.022055
0.2800,0.1600,0.000000,1.012972,1.014189,1.000000,1.036029,0.989780,1.021440
0.2800,0.1700,0.000000,1.012527,1.013735,1.000000,1.034951,0.988973,1.020813
0.2800,0.1800,0.000000,1.013214,1.014489,1.000000,1.036373,0.989912,1.021515
0.2800,0.1900,0.000000,1.012502,1.013740,1.000000,1.034579,0.988916,1.020476
0.2800,0.2000,0.000000,1.012064,1.013301,1.000000,1.033498,0.987962,1.019830
0.2800,0.2100,0.000000,1.012659,1.013962,1.000000,1.034686,0.988779,1.020393
0.2800,0.2200,0.000000,1.012305,1.013603,1.000000,1.033775,0.988178,1.019842
0.2800,0.2300,0.000000,1.011859,1.013156,1.000000,1.032687,0.987212,1.019195
0.2800,0.2400,0.000000,1.012359,1.013721,1.000000,1.033685,0.987790,1.019660
0.2800,0.2500,0.000000,1.013336,1.014626,1.000000,1.035548,0.991762,1.020713
0.2800,0.2600,0.000000,1.012093,1.013476,1.000000,1.032988,0.987098,1.019216
0.2800,0.2700,0.000000,1.013026,1.014207,1.000000,1.035520,0.992069,1.021037
0.2800,0.2800,0.000000,1.013760,1.015582,1.000000,1.035178,0.990137,1.019697
0.2800,0.2900,0.000000,1.013039,1.014440,1.000000,1.034522,0.990375,1.019921
0.2800,0.3000,0.000000,1.013571,1.015051,1.000000,1.035583,0.991054,1.020421
0.2800,0.3100,0.000000,1.013238,1.014566,1.000000,1.034823,0.990889,1.020061
0.2800,0.3200,0.000000,1.013487,1.014867,1.000000,1.035279,0.991068,1.020247
0.2800,0.3300,0.000000,1.013775,1.015211,1.000000,1.035828,0.991341,1.020487
0.2800,0.3400,0.000000,1.012589,1.014143,1.000000,1.033147,0.986530,1.018790
0.2800,0.3500,0.000000,1.012821,1.014432,1.000000,1.033533,0.986710,1.018918
0.2800,0.3600,0.000000,1.012964,1.014630,1.000000,1.033738,0.986690,1.018955
0.2800,0.3700,0.000000,1.012896,1.014570,1.000000,1.033330,0.986831,1.018644
0.2800,0.3800,0.000000,1.013019,1.014750,1.000000,1.033502,0.986796,1.018667
0.2800,0.3900,0.000000,1.013073,1.014857,1.000000,1.033523,0.986628,1.018607
0.2800,0.4000,0.000000,1.013064,1.014897,1.000000,1.033397,0.986364,1.018466
0.2800,0.4100,0.000000,1.022682,1.024234,1.000000,1.055477,1.018209,1.032402
0.2800,0.4200,0.000000,1.022490,1.024063,1.000000,1.055023,1.018082,1.032167
0.2800,0.4300,0.000000,1.022198,1.023782,1.000000,1.054313,1.017866,1.031781
0.2800,0.4400,0.000000,1.021819,1.023403,1.000000,1.053381,1.017571,1.031263
0.2800,0.4500,0.000000,1.022671,1.024402,1.000000,1.055592,1.018388,1.032614
0.2800,0.4600,0.000000,1.023532,1.025421,1.000000,1.057841,1.019227,1.033994
0.2800,0.4700,0.000000,1.022879,1.024737,1.000000,1.056200,1.018682,1.033057
0.2800,0.4800,0.000000,1.023370,1.025347,1.000000,1.057502,1.019191,1.033882
0.2800,0.4900,0.000000,1.023907,1.026015,1.000000,1.058930,1.019752,1.034784
0.2800,0.5000,0.000000,1.024121,1.026322,1.000000,1.059528,1.020019,1.035196
0.2900,0.0000,0.000000,1.014906,1.016357,1.000000,1.041336,0.987704,1.024386
0.2900,0.0100,0.000000,1.014661,1.015999,1.000000,1.040191,0.990268,1.023728
0.2900,0.0200,0.000000,1.014231,1.015547,1.000000,1.039244,0.989669,1.023227
0.2900,0.0300,0.000000,1.013799,1.015093,1.000000,1.038298,0.989072,1.022730
0.2900,0.0400,0.000000,1.013354,1.014623,1.000000,1.037298,0.988484,1.022195
0.2900,0.0500,0.000000,1.012994,1.014257,1.000000,1.036647,0.987704,1.021889
0.2900,0.0600,0.000000,1.012543,1.013782,1.000000,1.035662,0.987076,1.021374
0.2900,0.0700,0.000000,1.013984,1.015177,1.000000,1.038566,0.991244,1.022947
0.2900,0.0800,0.000000,1.012733,1.013994,1.000000,1.036072,0.987514,1.021587
0.2900,0.0900,0.000000,1.012263,1.013499,1.000000,1.035061,0.986873,1.021066
0.2900,0.1000,0.000000,1.013636,1.014818,1.000000,1.037772,0.991012,1.022524
0.2900,0.1100,0.000000,1.013171,1.014335,1.000000,1.036711,0.990325,1.021945
0.2900,0.1200,0.000000,1.013840,1.015064,1.000000,1.038177,0.991213,1.022704
0.2900,0.1300,0.000000,1.013383,1.014592,1.000000,1.037103,0.990482,1.022100
0.2900,0.1400,0.000000,1.012929,1.014124,1.000000,1.036054,0.989747,1.021516
0.2900,0.1500,0.000000,1.012469,1.013650,1.000000,1.034998,0.988944,1.020928
0.2900,0.1600,0.000000,1.013252,1.014503,1.000000,1.036625,0.990089,1.021737
0.2900,0.1700,0.000000,1.012813,1.014057,1.000000,1.035567,0.989299,1.021124
0.2900,0.1800,0.000000,1.012369,1.013604,1.000000,1.034501,0.988489,1.020507
0.2900,0.1900,0.000000,1.012984,1.014284,1.000000,1.035761,0.989274,1.021119
0.2900,0.2000,0.000000,1.012508,1.013798,1.000000,1.034617,0.988411,1.020457
0.2900,0.2100,0.000000,1.012960,1.014298,1.000000,1.035357,0.989179,1.020745
0.2900,0.2200,0.000000,1.012463,1.013792,1.000000,1.034139,0.988246,1.020028
0.2900,0.2300,0.000000,1.012075,1.013399,1.000000,1.033139,0.987512,1.019420
0.2900,0.2400,0.000000,1.013068,1.014335,1.000000,1.035017,0.991326,1.020457
0.2900,0.2500,0.000000,1.012102,1.013489,1.000000,1.032997,0.987076,1.019212
0.2900,0.2600,0.000000,1.013029,1.014339,1.000000,1.034759,0.991074,1.020221
0.2900,0.2700,0.000000,1.013433,1.014791,1.000000,1.035631,0.991602,1.020669
0.2900,0.2800,0.000000,1.012018,1.013333,1.000000,1.033522,0.987699,1.019852
0.2900,0.2900,0.000000,1.020054,1.021484,1.000000,1.049060,1.016111,1.028753
0.2900,0.3000,0.000000,1.013782,1.015288,1.000000,1.036079,0.991360,1.020697
0.2900,0.3100,0.000000,1.013163,1.014659,1.000000,1.034562,0.990160,1.019795
0.2900,0.3200,0.000000,1.013762,1.015179,1.000000,1.035903,0.991408,1.020579
0.2900,0.3300,0.000000,1.012630,1.014164,1.000000,1.033336,0.986788,1.018948
0.2900,0.3400,0.000000,1.012904,1.014497,1.000000,1.033817,0.987044,1.019130
0.2900,0.3500,0.000000,1.013625,1.015132,1.000000,1.035260,0.990752,1.020039
0.2900,0.3600,0.000000,1.013773,1.015332,1.000000,1.035499,0.990771,1.020110
0.2900,0.3700,0.000000,1.013862,1.015471,1.000000,1.035610,0.990693,1.020112
0.2900,0.3800,0.000000,1.013947,1.015605,1.000000,1.035707,0.990646,1.020105
0.2900,0.3900,0.000000,1.013859,1.015528,1.000000,1.035289,0.990764,1.019803
0.2900,0.4000,0.000000,1.013329,1.015202,1.000000,1.033971,0.986793,1.018763
0.2900,0.4100,0.000000,1.021674,1.023131,1.000000,1.052959,1.017344,1.030937
0.2900,0.4200,0.000000,1.021644,1.023136,1.000000,1.052915,1.017359,1.030940
0.2900,0.4300,0.000000,1.022605,1.024249,1.000000,1.055402,1.018266,1.032450
0.2900,0.4400,0.000000,1.022158,1.023794,1.000000,1.054296,1.017910,1.031830
0.2900,0.4500,0.000000,1.023098,1.024894,1.000000,1.056741,1.018813,1.033323
0.2900,0.4600,0.000000,1.022629,1.024416,1.000000,1.055575,1.018436,1.032667
0.2900,0.4700,0.000000,1.023184,1.025094,1.000000,1.057043,1.019002,1.033589
0.2900,0.4800,0.000000,1.023785,1.025831,1.000000,1.058636,1.019618,1.034589
0.2900,0.4900,0.000000,1.023065,1.025069,1.000000,1.056818,1.019008,1.033543
0.2900,0.5000,0.000000,1.024384,1.026488,1.000000,1.060179,1.020158,1.035505
0.3000,0.0000,0.000000,1.014200,1.015541,1.000000,1.039090,0.989090,1.023078
0.3000,0.0100,0.000000,1.013823,1.015141,1.000000,1.038234,0.988672,1.022621
0.3000,0.0200,0.000000,1.014565,1.015940,1.000000,1.039855,0.989840,1.023470
0.3000,0.0300,0.000000,1.014114,1.015466,1.000000,1.038864,0.989191,1.022946
0.3000,0.0400,0.000000,1.013661,1.014991,1.000000,1.037878,0.988519,1.022429
0.3000,0.0500,0.000000,1.013201,1.014505,1.000000,1.036836,0.987837,1.021863
0.3000,0.0600,0.000000,1.012732,1.014008,1.000000,1.035799,0.987226,1.021319
0.3000,0.0700,0.000000,1.013594,1.014948,1.000000,1.037852,0.988373,1.022443
0.3000,0.0800,0.000000,1.013119,1.014446,1.000000,1.036785,0.987700,1.021872
0.3000,0.0900,0.000000,1.012637,1.013935,1.000000,1.035729,0.987032,1.021319
0.3000,0.1000,0.000000,1.013967,1.015214,1.000000,1.038438,0.991017,1.022813
0.3000,0.1100,0.000000,1.013437,1.014650,1.000000,1.037224,0.990373,1.022159
0.3000,0.1200,0.000000,1.012244,1.013534,1.000000,1.034842,0.986613,1.020843
0.3000,0.1300,0.000000,1.013656,1.014906,1.000000,1.037652,0.990687,1.022352
0.3000,0.1400,0.000000,1.013196,1.014431,1.000000,1.036584,0.989955,1.021756
0.3000,0.1500,0.000000,1.013926,1.015227,1.000000,1.038148,0.990994,1.022554
0.3000,0.1600,0.000000,1.013442,1.014727,1.000000,1.037022,0.990172,1.021922
0.3000,0.1700,0.000000,1.012986,1.014260,1.000000,1.035940,0.989383,1.021305
0.3000,0.1800,0.000000,1.012577,1.013845,1.000000,1.034947,0.988646,1.020724
0.3000,0.1900,0.000000,1.012139,1.013399,1.000000,1.033876,0.987815,1.020096
0.3000,0.2000,0.000000,1.012680,1.014003,1.000000,1.034994,0.988475,1.020640
0.3000,0.2100,0.000000,1.012206,1.013519,1.000000,1.033842,0.987589,1.019967
0.3000,0.2200,0.000000,1.012682,1.014042,1.000000,1.034634,0.988474,1.020284
0.3000,0.2300,0.000000,1.012233,1.013586,1.000000,1.033494,0.987603,1.019598
0.3000,0.2400,0.000000,1.013313,1.014608,1.000000,1.035555,0.991699,1.020740
0.3000,0.2500,0.000000,1.012238,1.013653,1.000000,1.033298,0.987145,1.019361
0.3000,0.2600,0.000000,1.013364,1.014721,1.000000,1.035472,0.991440,1.020577
0.3000,0.2700,0.000000,1.012121,1.013580,1.000000,1.032836,0.986657,1.018993
0.3000,0.2800,0.000000,1.013117,1.014497,1.000000,1.034811,0.990881,1.020152
0.3000,0.2900,0.000000,1.013292,1.014578,1.000000,1.035927,0.991927,1.021127
0.3000,0.3000,0.000000,1.018725,1.020130,1.000000,1.045831,1.015086,1.026933
0.3000,0.3100,0.000000,1.013382,1.014904,1.000000,1.035066,0.990512,1.020072
0.3000,0.3200,0.000000,1.012519,1.014027,1.000000,1.033210,0.986703,1.018943
0.3000,0.3300,0.000000,1.013324,1.014753,1.000000,1.034788,0.990545,1.019897
0.3000,0.3400,0.000000,1.013617,1.015105,1.000000,1.035342,0.990822,1.020134
0.3000,0.3500,0.000000,1.013877,1.015421,1.000000,1.035825,0.991090,1.020338
0.3000,0.3600,0.000000,1.014012,1.015608,1.000000,1.036036,0.991087,1.020394
0.3000,0.3700,0.000000,1.012728,1.014447,1.000000,1.033058,0.985914,1.018477
0.3000,0.3800,0.000000,1.012876,1.014651,1.000000,1.033258,0.985987,1.018506
0.3000,0.3900,0.000000,1.012993,1.014822,1.000000,1.033394,0.986004,1.018503
0.3000,0.4000,0.000000,1.014108,1.015858,1.000000,1.035752,0.990953,1.019990
0.3000,0.4100,0.000000,1.020836,1.022215,1.000000,1.050873,1.016631,1.029722
0.3000,0.4200,0.000000,1.021988,1.023532,1.000000,1.053838,1.017698,1.031509
0.3000,0.4300,0.000000,1.021727,1.023283,1.000000,1.053209,1.017510,1.031170
0.3000,0.4400,0.000000,1.021368,1.022925,1.000000,1.052328,1.017232,1.030681
0.3000,0.4500,0.000000,1.022130,1.023821,1.000000,1.054311,1.017967,1.031900
0.3000,0.4600,0.000000,1.021836,1.023537,1.000000,1.053598,1.017750,1.031509
0.3000,0.4700,0.000000,1.022452,1.024280,1.000000,1.055218,1.018366,1.032519
0.3000,0.4800,0.000000,1.023089,1.025055,1.000000,1.056902,1.019012,1.033572
0.3000,0.4900,0.000000,1.023474,1.025549,1.000000,1.057940,1.019433,1.034246
0.3000,0.5000,0.000000,1.023526,1.025531,1.000000,1.058027,1.019404,1.034245
0.3100,0.0000,0.000000,1.014452,1.015856,1.000000,1.039558,0.988977,1.023249
0.3100,0.0100,0.000000,1.014017,1.015393,1.000000,1.038571,0.988457,1.022723
0.3100,0.0200,0.000000,1.014861,1.016301,1.000000,1.040425,0.989823,1.023700
0.3100,0.0300,0.000000,1.014380,1.015790,1.000000,1.039333,0.989216,1.023115
0.3100,0.0400,0.000000,1.013918,1.015304,1.000000,1.038316,0.988542,1.022577
0.3100,0.0500,0.000000,1.013463,1.014826,1.000000,1.037297,0.987826,1.022025
0.3100,0.0600,0.000000,1.013006,1.014345,1.000000,1.036288,0.987132,1.021489
0.3100,0.0700,0.000000,1.013684,1.015074,1.000000,1.037787,0.988320,1.022288
0.3100,0.0800,0.000000,1.013472,1.014863,1.000000,1.037426,0.987851,1.022120
0.3100,0.0900,0.000000,1.013000,1.014364,1.000000,1.036377,0.987178,1.021562
0.3100,0.1000,0.000000,1.012521,1.013856,1.000000,1.035339,0.986508,1.021024
0.3100,0.1100,0.000000,1.013796,1.015074,1.000000,1.037931,0.990470,1.022463
0.3100,0.1200,0.000000,1.012593,1.013942,1.000000,1.035471,0.986806,1.021085
0.3100,0.1300,0.000000,1.013950,1.015247,1.000000,1.038236,0.990921,1.022616
0.3100,0.1400,0.000000,1.013481,1.014760,1.000000,1.037141,0.990190,1.022004
0.3100,0.1500,0.000000,1.013020,1.014282,1.000000,1.036073,0.989451,1.021408
0.3100,0.1600,0.000000,1.013702,1.015029,1.000000,1.037530,0.990402,1.022149
0.3100,0.1700,0.000000,1.013224,1.014534,1.000000,1.036412,0.989616,1.021520
0.3100,0.1800,0.000000,1.012753,1.014051,1.000000,1.035317,0.988772,1.020900
0.3100,0.1900,0.000000,1.012270,1.013559,1.000000,1.034159,0.987822,1.020229
0.3100,0.2000,0.000000,1.012832,1.014187,1.000000,1.035319,0.988532,1.020793
0.3100,0.2100,0.000000,1.012370,1.013714,1.000000,1.034186,0.987660,1.020128
0.3100,0.2200,0.000000,1.013495,1.014779,1.000000,1.036317,0.991828,1.021295
0.3100,0.2300,0.000000,1.012334,1.013713,1.000000,1.033745,0.987598,1.019730
0.3100,0.2400,0.000000,1.013458,1.014780,1.000000,1.035893,0.991782,1.020917
0.3100,0.2500,0.000000,1.012396,1.013836,1.000000,1.033617,0.987359,1.019513
0.3100,0.2600,0.000000,1.012233,1.013538,1.000000,1.033299,0.987575,1.019427
0.3100,0.2700,0.000000,1.013365,1.014618,1.000000,1.035473,0.991747,1.020623
0.3100,0.2800,0.000000,1.012091,1.013434,1.000000,1.032770,0.987054,1.019023
0.3100,0.2900,0.000000,1.013726,1.015204,1.000000,1.036079,0.991515,1.020769
0.3100,0.3000,0.000000,1.012945,1.014247,1.000000,1.035031,0.991224,1.020572
