s_L,s_R,b2,b1,b0,a3,a2,a1,a0
0.2600,0.1200,0.000000,1.032321,0.955068,1.000000,0.050126,0.000000,0.000000
0.2600,0.1300,0.000000,1.038596,0.951967,1.000000,0.050211,0.000000,0.000000
0.2600,0.1400,0.000000,1.044576,0.949032,1.000000,0.050326,0.000014,0.000000
0.2600,0.1500,0.000000,1.064151,0.940261,1.000000,0.048281,0.000000,0.000000
0.2600,0.1600,0.000000,1.068582,0.938024,1.000000,0.048468,0.000000,0.000000
0.2600,0.1700,0.000000,1.079021,0.933540,1.000000,0.046848,0.000000,0.000000
0.2600,0.1800,0.000000,1.083351,0.931464,1.000000,0.046810,0.000000,0.000000
0.2600,0.1900,0.000000,1.087031,0.929645,1.000000,0.046912,0.000000,0.000000
0.2600,0.2000,0.000000,1.104657,0.922000,1.000000,0.044944,0.000003,0.000000
0.2600,0.2100,0.000000,1.107333,0.920682,1.000000,0.045043,0.000000,0.000000
0.2600,0.2200,0.000000,1.107058,0.920631,1.000000,0.045487,0.000001,0.000000
0.2600,0.2300,0.000000,1.336307,0.331633,1.000000,0.000000,0.661935,0.000000
0.2600,0.2400,0.000000,1.367312,0.300879,1.000000,0.000000,0.676781,0.000000
0.2600,0.2500,0.000000,1.123415,0.911667,1.000000,0.047206,0.000000,0.000000
0.2600,0.2600,0.000000,1.330232,0.364687,1.000000,0.000000,0.619341,0.000000
0.2600,0.2700,0.000000,1.361751,0.328757,1.000000,0.000000,0.640905,0.000000
0.2600,0.2800,0.000000,1.358663,0.328599,1.000000,0.000000,0.643834,0.000000
0.2600,0.2900,0.000000,1.354680,0.348509,1.000000,0.000000,0.618239,0.000000
0.2600,0.3000,0.000000,1.350646,0.366712,1.000000,0.000000,0.595787,0.000000
0.2600,0.3100,0.000000,1.346949,0.383073,1.000000,0.000000,0.575956,0.000000
0.2600,0.3200,0.000000,1.341822,0.379351,1.000000,0.000000,0.585769,0.000000
0.2600,0.3300,0.000000,1.335213,0.396300,1.000000,0.000000,0.567308,0.000000
0.2600,0.3400,0.000000,1.328425,0.411224,1.000000,0.000000,0.551794,0.000000
0.2600,0.3500,0.000000,1.313253,0.428843,1.000000,0.000000,0.539288,0.000000
0.2600,0.3600,0.000000,1.304042,0.443949,1.000000,0.000004,0.525764,0.000000
0.2600,0.3700,0.000000,1.294782,0.457375,1.000000,0.000000,0.514759,0.000000
0.2600,0.3800,0.000000,1.279965,0.471014,1.000000,0.000000,0.505758,0.000000
0.2600,0.3900,0.000000,1.383532,0.246776,1.000000,0.000000,0.766145,0.000000
0.2600,0.4000,0.000000,1.372106,0.259747,1.000000,0.000002,0.758222,0.000000
0.2600,0.4100,0.000000,1.352678,0.298299,1.000000,0.000000,0.718092,0.000000
0.2600,0.4200,0.000000,1.340353,0.308443,1.000000,0.000000,0.715314,0.000000
0.2600,0.4300,0.000000,1.323162,0.322831,1.000000,0.000000,0.709782,0.000000
0.2600,0.4400,0.000000,1.304836,0.351749,1.000000,0.000000,0.683696,0.000000
0.2600,0.4500,0.000000,1.289292,0.359333,1.000000,0.000000,0.687561,0.000000
0.2600,0.4600,0.000000,1.371806,0.182106,1.000000,0.000000,0.898849,0.000000
0.2600,0.4700,0.000000,1.348100,0.212751,1.000000,0.000000,0.875701,0.000000
0.2600,0.4800,0.000000,1.326563,0.236026,1.000000,0.000000,0.861283,0.000000
0.2600,0.4900,0.000000,1.302373,0.260559,1.000000,0.000000,0.847535,0.000000
0.2600,0.5000,0.000000,1.279721,0.279679,1.000000,0.000000,0.840616,0.000000
0.2700,0.0000,0.000000,0.913471,1.013593,1.000000,0.049219,0.000003,0.000000
0.2700,0.0100,0.000000,0.922284,1.009077,1.000000,0.049595,0.000000,0.000000
0.2700,0.0200,0.000000,0.941116,0.999904,1.000000,0.049396,0.000000,0.000000
0.2700,0.0300,0.000000,0.949133,0.995671,1.000000,0.049844,0.000000,0.000000
0.2700,0.0400,0.000000,0.957175,0.991762,1.000000,0.050329,0.000000,0.000000
0.2700,0.0500,0.000000,0.964178,0.988053,1.000000,0.050880,0.000000,0.000000
0.2700,0.0600,0.000000,0.986035,0.977706,1.000000,0.049271,0.000000,0.000000
0.2700,0.0700,0.000000,0.991588,0.974571,1.000000,0.049914,0.000000,0.000000
0.2700,0.0800,0.000000,0.997974,0.971191,1.000000,0.050434,0.000000,0.000000
0.2700,0.0900,0.000000,1.005412,0.967171,1.000000,0.050715,0.000000,0.000000
0.2700,0.1000,0.000000,1.017955,0.961697,1.000000,0.050775,0.000000,0.000000
0.2700,0.1100,0.000000,1.041277,0.951268,1.000000,0.048704,0.000000,0.000000
0.2700,0.1200,0.000000,1.048033,0.947847,1.000000,0.048942,0.000000,0.000000
0.2700,0.1300,0.000000,1.054859,0.944453,1.000000,0.049123,0.000000,0.000000
0.2700,0.1400,0.000000,1.060384,0.941666,1.000000,0.049306,0.000001,0.000000
0.2700,0.1500,0.000000,1.081498,0.932292,1.000000,0.047192,0.000000,0.000000
0.2700,0.1600,0.000000,1.086761,0.929671,1.000000,0.047323,0.000000,0.000000
0.2700,0.1700,0.000000,1.091281,0.927391,1.000000,0.047505,0.000000,0.000000
0.2700,0.1800,0.000000,1.100919,0.923282,1.000000,0.046024,0.000000,0.000000
0.2700,0.1900,0.000000,1.105173,0.921249,1.000000,0.045983,0.000000,0.000000
0.2700,0.2000,0.000000,1.109007,0.919362,1.000000,0.046061,0.000000,0.000000
0.2700,0.2100,0.000000,1.126488,0.911602,1.000000,0.044065,0.000000,0.000000
0.2700,0.2200,0.000000,1.129697,0.910054,1.000000,0.044105,0.000000,0.000000
0.2700,0.2300,0.000000,1.142933,0.904159,1.000000,0.042509,0.000000,0.000000
0.2700,0.2400,0.000000,1.372268,0.303909,1.000000,0.000000,0.665959,0.000000
0.2700,0.2500,0.000000,1.372991,0.318020,1.000000,0.000000,0.644565,0.000000
0.2700,0.2600,0.000000,1.396815,0.251050,1.000000,0.000000,0.719799,0.000000
0.2700,0.2700,0.000000,1.306002,0.443321,1.000000,0.000000,0.526498,0.000000
0.2700,0.2800,0.000000,1.367934,0.343780,1.000000,0.000000,0.611745,0.000000
0.2700,0.2900,0.000000,1.366146,0.362950,1.000000,0.000000,0.586055,0.000000
0.2700,0.3000,0.000000,1.363375,0.359542,1.000000,0.000000,0.593337,0.000000
0.2700,0.3100,0.000000,1.359481,0.376775,1.000000,0.000000,0.572364,0.000000
0.2700,0.3200,0.000000,1.354729,0.393568,1.000000,0.000000,0.552743,0.000000
0.2700,0.3300,0.000000,1.349001,0.390554,1.000000,0.000000,0.561940,0.000000
0.2700,0.3400,0.000000,1.345720,0.421268,1.000000,0.000000,0.522116,0.000000
0.2700,0.3500,0.000000,1.337394,0.418723,1.000000,0.000000,0.532367,0.000000
0.2700,0.3600,0.000000,1.320216,0.438026,1.000000,0.000000,0.518861,0.000000
0.2700,0.3700,0.000000,1.314672,0.464624,1.000000,0.000001,0.486860,0.000000
0.2700,0.3800,0.000000,1.305610,0.476121,1.000000,0.000000,0.478342,0.000000
0.2700,0.3900,0.000000,1.395232,0.266678,1.000000,0.000000,0.722872,0.000000
0.2700,0.4000,0.000000,1.382150,0.281487,1.000000,0.000000,0.712919,0.000000
0.2700,0.4100,0.000000,1.368169,0.296743,1.000000,0.000000,0.703693,0.000000
0.2700,0.4200,0.000000,1.355369,0.308456,1.000000,0.000000,0.698868,0.000000
0.2700,0.4300,0.000000,1.339419,0.337747,1.000000,0.000000,0.670262,0.000000
0.2700,0.4400,0.000000,1.321874,0.351084,1.000000,0.000001,0.666791,0.000000
0.2700,0.4500,0.000000,1.304417,0.376586,1.000000,0.000000,0.645225,0.000000
0.2700,0.4600,0.000000,1.384746,0.187082,1.000000,0.000000,0.874218,0.000000
0.2700,0.4700,0.000000,1.361680,0.218018,1.000000,0.000000,0.850400,0.000000
0.2700,0.4800,0.000000,1.340446,0.241734,1.000000,0.000000,0.835051,0.000000
0.2700,0.4900,0.000000,1.316459,0.267031,1.000000,0.000000,0.820028,0.000000
0.2700,0.5000,0.000000,1.293386,0.287765,1.000000,0.000000,0.810876,0.000000
0.2800,0.0000,0.000000,0.925832,1.008157,1.000000,0.047787,0.000000,0.000000
0.2800,0.0100,0.000000,0.935121,1.003417,1.000000,0.048071,0.000000,0.000000
0.2800,0.0200,0.000000,0.944321,0.998727,1.000000,0.048399,0.000000,0.000000
0.2800,0.0300,0.000000,0.953545,0.994174,1.000000,0.048805,0.000000,0.000000
0.2800,0.0400,0.000000,0.970813,0.985726,1.000000,0.048750,0.000000,0.000000
0.2800,0.0500,0.000000,0.978647,0.981593,1.000000,0.049228,0.000000,0.000000
0.2800,0.0600,0.000000,0.985982,0.977727,1.000000,0.049759,0.000000,0.000000
0.2800,0.0700,0.000000,1.012985,0.965359,1.000000,0.047928,0.000000,0.000000
0.2800,0.0800,0.000000,1.019653,0.961975,1.000000,0.048518,0.000000,0.000000
0.2800,0.0900,0.000000,1.025642,0.958760,1.000000,0.049138,0.000006,0.000000
0.2800,0.1000,0.000000,1.033301,0.954870,1.000000,0.049438,0.000005,0.000000
0.2800,0.1100,0.000000,1.040848,0.951071,1.000000,0.049706,0.000001,0.000000
0.2800,0.1200,0.000000,1.062615,0.941173,1.000000,0.047800,0.000001,0.000000
0.2800,0.1300,0.000000,1.057662,0.945049,1.000000,0.044808,0.000000,0.000000
0.2800,0.1400,0.000000,1.076189,0.934265,1.000000,0.048258,0.000000,0.000000
0.2800,0.1500,0.000000,1.097994,0.924630,1.000000,0.046131,0.000000,0.000000
0.2800,0.1600,0.000000,1.104109,0.921603,1.000000,0.046204,0.000000,0.000000
0.2800,0.1700,0.000000,1.109474,0.918921,1.000000,0.046330,0.000000,0.000000
0.2800,0.1800,0.000000,1.128806,0.910237,1.000000,0.044321,0.000000,0.000000
0.2800,0.1900,0.000000,1.122906,0.912797,1.000000,0.045168,0.000000,0.000000
0.2800,0.2000,0.000000,1.126668,0.910979,1.000000,0.045171,0.000000,0.000000
0.2800,0.2100,0.000000,1.143978,0.903412,1.000000,0.043254,0.000000,0.000000
0.2800,0.2200,0.000000,1.148881,0.901078,1.000000,0.043179,0.000001,0.000000
0.2800,0.2300,0.000000,1.151901,0.899604,1.000000,0.043244,0.000000,0.000000
0.2800,0.2400,0.000000,1.378598,0.323829,1.000000,0.000000,0.629947,0.000000
0.2800,0.2500,0.000000,1.380431,0.317601,1.000000,0.000000,0.637089,0.000000
0.2800,0.2600,0.000000,1.380933,0.331951,1.000000,0.000000,0.615742,0.000000
0.2800,0.2700,0.000000,1.402790,0.268174,1.000000,0.000000,0.686949,0.000000
0.2800,0.2800,0.000000,1.269778,0.515311,1.000000,0.000000,0.455227,0.000000
0.2800,0.2900,0.000000,1.376041,0.355854,1.000000,0.000000,0.585748,0.000000
0.2800,0.3000,0.000000,1.375717,0.372378,1.000000,0.000000,0.563086,0.000000
0.2800,0.3100,0.000000,1.372491,0.369477,1.000000,0.000000,0.569903,0.000000
0.2800,0.3200,0.000000,1.367751,0.386974,1.000000,0.000000,0.549297,0.000000
0.2800,0.3300,0.000000,1.364075,0.401717,1.000000,0.000000,0.532038,0.000000
0.2800,0.3400,0.000000,1.360437,0.414712,1.000000,0.000000,0.517458,0.000000
0.2800,0.3500,0.000000,1.355477,0.427519,1.000000,0.000000,0.504120,0.000000
0.2800,0.3600,0.000000,1.348050,0.441210,1.000000,0.000001,0.491116,0.000000
0.2800,0.3700,0.000000,1.332337,0.457299,1.000000,0.000001,0.481181,0.000000
0.2800,0.3800,0.000000,1.324126,0.469173,1.000000,0.000000,0.471826,0.000000
0.2800,0.3900,0.000000,1.313900,0.481287,1.000000,0.000000,0.463237,0.000000
0.2800,0.4000,0.000000,1.397791,0.279359,1.000000,0.000000,0.699797,0.000000
0.2800,0.4100,0.000000,1.384340,0.310536,1.000000,0.000000,0.666592,0.000000
0.2800,0.4200,0.000000,1.371221,0.323245,1.000000,0.000000,0.660398,0.000000
0.2800,0.4300,0.000000,1.356489,0.336010,1.000000,0.000000,0.655399,0.000000
0.2800,0.4400,0.000000,1.340281,0.348130,1.000000,0.000000,0.652383,0.000000
0.2800,0.4500,0.000000,1.322979,0.374547,1.000000,0.000001,0.629497,0.000000
0.2800,0.4600,0.000000,1.396875,0.208274,1.000000,0.000000,0.826468,0.000000
0.2800,0.4700,0.000000,1.379516,0.217265,1.000000,0.000000,0.831153,0.000000
0.2800,0.4800,0.000000,1.355827,0.246317,1.000000,0.000000,0.810158,0.000000
0.2800,0.4900,0.000000,1.334362,0.268292,1.000000,0.000000,0.797847,0.000000
0.2800,0.5000,0.000000,1.308801,0.293383,1.000000,0.000000,0.784221,0.000000
0.2900,0.0000,0.000000,0.937830,1.002851,1.000000,0.046389,0.000000,0.000000
0.2900,0.0100,0.000000,0.947090,0.998073,1.000000,0.046678,0.000000,0.000000
0.2900,0.0200,0.000000,0.956874,0.993392,1.000000,0.046954,0.000000,0.000000
0.2900,0.0300,0.000000,0.966036,0.988701,1.000000,0.047278,0.000000,0.000000
0.2900,0.0400,0.000000,0.974846,0.984170,1.000000,0.047691,0.000000,0.000000
0.2900,0.0500,0.000000,0.991032,0.975978,1.000000,0.047765,0.000000,0.000000
0.2900,0.0600,0.000000,0.999170,0.971678,1.000000,0.048225,0.000000,0.000000
0.2900,0.0700,0.000000,1.006644,0.967511,1.000000,0.048739,0.000000,0.000000
0.2900,0.0800,0.000000,1.034092,0.955584,1.000000,0.046967,0.000000,0.000000
0.2900,0.0900,0.000000,1.041226,0.951835,1.000000,0.047505,0.000000,0.000000
0.2900,0.1000,0.000000,1.046846,0.948760,1.000000,0.048179,0.000000,0.000000
0.2900,0.1100,0.000000,1.054437,0.944900,1.000000,0.048527,0.000000,0.000000
0.2900,0.1200,0.000000,1.076673,0.934829,1.000000,0.046692,0.000000,0.000000
0.2900,0.1300,0.000000,1.084148,0.931067,1.000000,0.046912,0.000002,0.000000
0.2900,0.1400,0.000000,1.091228,0.927490,1.000000,0.047135,0.000000,0.000000
0.2900,0.1500,0.000000,1.097917,0.924118,1.000000,0.047403,0.000000,0.000000
0.2900,0.1600,0.000000,1.120299,0.914055,1.000000,0.045185,0.000000,0.000000
0.2900,0.1700,0.000000,1.126535,0.910954,1.000000,0.045251,0.000000,0.000000
0.2900,0.1800,0.000000,1.132012,0.908206,1.000000,0.045371,0.000000,0.000000
0.2900,0.1900,0.000000,1.150822,0.899925,1.000000,0.043474,0.000000,0.000000
0.2900,0.2000,0.000000,1.154833,0.897892,1.000000,0.043655,0.000000,0.000000
0.2900,0.2100,0.000000,1.163080,0.894392,1.000000,0.042233,0.000000,0.000000
0.2900,0.2200,0.000000,1.165971,0.892929,1.000000,0.042393,0.000000,0.000000
0.2900,0.2300,0.000000,1.384140,0.317048,1.000000,0.000000,0.633588,0.000000
0.2900,0.2400,0.000000,1.385640,0.316186,1.000000,0.000000,0.633038,0.000000
0.2900,0.2500,0.000000,1.386984,0.336651,1.000000,0.000000,0.602508,0.000000
0.2900,0.2600,0.000000,1.388486,0.330610,1.000000,0.000000,0.609475,0.000000
0.2900,0.2700,0.000000,1.390691,0.343022,1.000000,0.000000,0.590024,0.000000
0.2900,0.2800,0.000000,1.407064,0.309789,1.000000,0.000000,0.620603,0.000000
0.2900,0.2900,0.000000,1.353267,0.424471,1.000000,0.000000,0.510604,0.000000
0.2900,0.3000,0.000000,1.388771,0.381910,1.000000,0.000001,0.537537,0.000000
0.2900,0.3100,0.000000,1.384831,0.381802,1.000000,0.000000,0.540589,0.000000
0.2900,0.3200,0.000000,1.382001,0.397823,1.000000,0.000000,0.520864,0.000000
0.2900,0.3300,0.000000,1.379076,0.411995,1.000000,0.000000,0.503928,0.000000
0.2900,0.3400,0.000000,1.377817,0.422044,1.000000,0.000000,0.491882,0.000000
0.2900,0.3500,0.000000,1.370708,0.420567,1.000000,0.000000,0.499663,0.000000
0.2900,0.3600,0.000000,1.364529,0.434183,1.000000,0.000001,0.486105,0.000000
0.2900,0.3700,0.000000,1.356516,0.447868,1.000000,0.000000,0.473591,0.000000
0.2900,0.3800,0.000000,1.348596,0.460212,1.000000,0.000000,0.463326,0.000000
0.2900,0.3900,0.000000,1.332666,0.474361,1.000000,0.000000,0.456503,0.000000
0.2900,0.4000,0.000000,1.411266,0.296098,1.000000,0.000000,0.660750,0.000000
0.2900,0.4100,0.000000,1.398792,0.309983,1.000000,0.000000,0.651898,0.000000
0.2900,0.4200,0.000000,1.388795,0.319124,1.000000,0.000000,0.648592,0.000000
0.2900,0.4300,0.000000,1.373724,0.348380,1.000000,0.000000,0.619914,0.000000
0.2900,0.4400,0.000000,1.356654,0.362389,1.000000,0.000000,0.614545,0.000000
0.2900,0.4500,0.000000,1.342086,0.385340,1.000000,0.000000,0.594844,0.000000
0.2900,0.4600,0.000000,1.325363,0.394621,1.000000,0.000000,0.596597,0.000000
0.2900,0.4700,0.000000,1.389146,0.241974,1.000000,0.000000,0.780267,0.000000
0.2900,0.4800,0.000000,1.368374,0.267058,1.000000,0.000000,0.762846,0.000000
0.2900,0.4900,0.000000,1.350767,0.271276,1.000000,0.000000,0.774327,0.000000
0.2900,0.5000,0.000000,1.361687,0.247942,1.000000,0.000000,0.801246,0.000000
0.3000,0.0000,0.000000,0.934602,1.004334,1.000000,0.046934,0.000000,0.000000
0.3000,0.0100,0.000000,0.944797,0.999195,1.000000,0.047193,0.000000,0.000000
0.3000,0.0200,0.000000,0.968209,0.988394,1.000000,0.045628,0.000000,0.000000
0.3000,0.0300,0.000000,0.977317,0.983699,1.000000,0.045943,0.000000,0.000000
0.3000,0.0400,0.000000,0.986312,0.979071,1.000000,0.046286,0.000000,0.000000
0.3000,0.0500,0.000000,0.994878,0.974480,1.000000,0.046706,0.000000,0.000000
0.3000,0.0600,0.000000,1.003271,0.969990,1.000000,0.047206,0.000000,0.000000
0.3000,0.0700,0.000000,1.040561,0.953328,1.000000,0.044881,0.000000,0.000000
0.3000,0.0800,0.000000,1.048654,0.949160,1.000000,0.045343,0.000000,0.000000
0.3000,0.0900,0.000000,1.056125,0.945235,1.000000,0.045864,0.000001,0.000000
0.3000,0.1000,0.000000,1.062407,0.941862,1.000000,0.046523,0.000000,0.000000
0.3000,0.1100,0.000000,1.068343,0.938623,1.000000,0.047181,0.000000,0.000000
0.3000,0.1200,0.000000,1.090480,0.928571,1.000000,0.045501,0.000001,0.000000
0.3000,0.1300,0.000000,1.098282,0.924617,1.000000,0.045750,0.000000,0.000000
0.3000,0.1400,0.000000,1.105860,0.920814,1.000000,0.045984,0.000000,0.000000
0.3000,0.1500,0.000000,1.127728,0.910733,1.000000,0.044057,0.000000,0.000000
0.3000,0.1600,0.000000,1.346713,0.333515,1.000000,0.000000,0.647802,0.000000
0.3000,0.1700,0.000000,1.141738,0.903936,1.000000,0.044405,0.000000,0.000000
0.3000,0.1800,0.000000,1.148325,0.900694,1.000000,0.044429,0.000000,0.000000
0.3000,0.1900,0.000000,1.153978,0.897908,1.000000,0.044544,0.000001,0.000000
0.3000,0.2000,0.000000,1.361485,0.350922,1.000000,0.000000,0.607347,0.000000
0.3000,0.2100,0.000000,1.175355,0.887991,1.000000,0.042989,0.000000,0.000000
0.3000,0.2200,0.000000,1.386421,0.334003,1.000000,0.000000,0.606056,0.000000
0.3000,0.2300,0.000000,1.389150,0.332493,1.000000,0.000001,0.605550,0.000000
0.3000,0.2400,0.000000,1.391997,0.330254,1.000000,0.000000,0.605909,0.000000
0.3000,0.2500,0.000000,1.392329,0.352953,1.000000,0.000000,0.573023,0.000000
0.3000,0.2600,0.000000,1.397588,0.346385,1.000000,0.000000,0.578217,0.000000
0.3000,0.2700,0.000000,1.397170,0.363550,1.000000,0.000000,0.553965,0.000000
0.3000,0.2800,0.000000,1.397624,0.356498,1.000000,0.000000,0.562990,0.000000
0.3000,0.2900,0.000000,1.417377,0.319349,1.000000,0.000000,0.596522,0.000000
0.3000,0.3000,0.000000,1.361062,0.437390,1.000000,0.000000,0.485086,0.000000
0.3000,0.3100,0.000000,1.399546,0.388958,1.000000,0.000000,0.517479,0.000000
0.3000,0.3200,0.000000,1.396675,0.406071,1.000000,0.000000,0.496165,0.000000
0.3000,0.3300,0.000000,1.392198,0.404642,1.000000,0.000000,0.501656,0.000000
0.3000,0.3400,0.000000,1.390633,0.416538,1.000000,0.000000,0.487140,0.000000
0.3000,0.3500,0.000000,1.388013,0.427733,1.000000,0.000000,0.474550,0.000000
0.3000,0.3600,0.000000,1.382530,0.440955,1.000000,0.000000,0.461060,0.000000
0.3000,0.3700,0.000000,1.376718,0.452844,1.000000,0.000000,0.449787,0.000000
0.3000,0.3800,0.000000,1.370337,0.463305,1.000000,0.000000,0.440831,0.000000
0.3000,0.3900,0.000000,1.363341,0.473400,1.000000,0.000000,0.433217,0.000000
0.3000,0.4000,0.000000,1.428350,0.290136,1.000000,0.000000,0.652053,0.000000
0.3000,0.4100,0.000000,1.416991,0.304192,1.000000,0.000001,0.642423,0.000000
0.3000,0.4200,0.000000,1.405644,0.331605,1.000000,0.000000,0.613721,0.000000
0.3000,0.4300,0.000000,1.392212,0.343848,1.000000,0.000000,0.608290,0.000000
0.3000,0.4400,0.000000,1.377050,0.356578,1.000000,0.000000,0.603539,0.000000
0.3000,0.4500,0.000000,1.360471,0.382773,1.000000,0.000000,0.580417,0.000000
0.3000,0.4600,0.000000,1.346679,0.389011,1.000000,0.000000,0.584400,0.000000
0.3000,0.4700,0.000000,1.408999,0.237984,1.000000,0.000000,0.765027,0.000000
0.3000,0.4800,0.000000,1.389401,0.262751,1.000000,0.000000,0.747333,0.000000
0.3000,0.4900,0.000000,1.365914,0.289190,1.000000,0.000000,0.729727,0.000000
0.3000,0.5000,0.000000,1.377995,0.252778,1.000000,0.000000,0.774931,0.000000
0.3100,0.0000,0.000000,1.239584,0.333309,1.000000,0.000000,0.762413,0.000000
0.3100,0.0100,0.000000,0.953491,0.995347,1.000000,0.046032,0.000000,0.000000
0.3100,0.0200,0.000000,0.978672,0.983717,1.000000,0.044341,0.000000,0.000000
0.3100,0.0300,0.000000,0.987523,0.979133,1.000000,0.044724,0.000000,0.000000
0.3100,0.0400,0.000000,0.996582,0.974418,1.000000,0.045061,0.000001,0.000000
0.3100,0.0500,0.000000,1.005397,0.969606,1.000000,0.045408,0.000000,0.000000
0.3100,0.0600,0.000000,1.019520,0.963245,1.000000,0.045584,0.000000,0.000000
0.3100,0.0700,0.000000,1.042808,0.952560,1.000000,0.044082,0.000000,0.000000
0.3100,0.0800,0.000000,1.061667,0.943422,1.000000,0.043848,0.000000,0.000000
0.3100,0.0900,0.000000,1.070009,0.939068,1.000000,0.044294,0.000000,0.000000
0.3100,0.1000,0.000000,1.078267,0.934949,1.000000,0.044783,0.000000,0.000000
0.3100,0.1100,0.000000,1.084382,0.931618,1.000000,0.045487,0.000005,0.000000
0.3100,0.1200,0.000000,1.105432,0.921870,1.000000,0.044008,0.000000,0.000000
0.3100,0.1300,0.000000,1.112191,0.918290,1.000000,0.044526,0.000000,0.000000
0.3100,0.1400,0.000000,1.120114,0.914283,1.000000,0.044791,0.000000,0.000000
0.3100,0.1500,0.000000,1.127710,0.910395,1.000000,0.045042,0.000000,0.000000
0.3100,0.1600,0.000000,1.149625,0.900562,1.000000,0.043173,0.000000,0.000000
0.3100,0.1700,0.000000,1.156446,0.897092,1.000000,0.043407,0.000000,0.000000
0.3100,0.1800,0.000000,1.163190,0.893717,1.000000,0.043598,0.000000,0.000000
0.3100,0.1900,0.000000,1.168703,0.890925,1.000000,0.043763,0.000000,0.000000
0.3100,0.2000,0.000000,1.186782,0.882567,1.000000,0.041969,0.000000,0.000000
0.3100,0.2100,0.000000,1.192299,0.880128,1.000000,0.042105,0.000000,0.000000
0.3100,0.2200,0.000000,1.196418,0.878024,1.000000,0.042311,0.000000,0.000000
0.3100,0.2300,0.000000,1.394992,0.345513,1.000000,0.000000,0.580488,0.000000
0.3100,0.2400,0.000000,1.398140,0.343574,1.000000,0.000000,0.580281,0.000000
0.3100,0.2500,0.000000,1.401570,0.362143,1.000000,0.000002,0.551310,0.000000
0.3100,0.2600,0.000000,1.404782,0.359199,1.000000,0.000000,0.552584,0.000000
0.3100,0.2700,0.000000,1.408359,0.355106,1.000000,0.000000,0.555481,0.000000
0.3100,0.2800,0.000000,1.408614,0.370431,1.000000,0.000000,0.533482,0.000000
0.3100,0.2900,0.000000,1.412594,0.379847,1.000000,0.000000,0.517565,0.000000
0.3100,0.3000,0.000000,1.429681,0.326468,1.000000,0.000000,0.575087,0.000000
0.3100,0.3100,0.000000,1.377807,0.450121,1.000000,0.000000,0.453660,0.000000
0.3100,0.3200,0.000000,1.409901,0.395994,1.000000,0.000000,0.497833,0.000000
0.3100,0.3300,0.000000,1.409007,0.409840,1.000000,0.000000,0.479890,0.000000
0.3100,0.3400,0.000000,1.408628,0.420829,1.000000,0.000000,0.465985,0.000000
0.3100,0.3500,0.000000,1.406485,0.432239,1.000000,0.000000,0.452667,0.000000
0.3100,0.3600,0.000000,1.398143,0.432999,1.000000,0.000000,0.457886,0.000000
0.3100,0.3700,0.000000,1.393282,0.444815,1.000000,0.000000,0.446077,0.000000
0.3100,0.3800,0.000000,1.388245,0.455127,1.000000,0.000000,0.436622,0.000000
0.3100,0.3900,0.000000,1.382168,0.465103,1.000000,0.000000,0.428493,0.000000
0.3100,0.4000,0.000000,1.373466,0.476198,1.000000,0.000000,0.420448,0.000000
0.3100,0.4100,0.000000,1.436727,0.311349,1.000000,0.000000,0.613431,0.000000
0.3100,0.4200,0.000000,1.424854,0.324872,1.000000,0.000001,0.604976,0.000000
0.3100,0.4300,0.000000,1.411135,0.338221,1.000000,0.000000,0.597966,0.000000
0.3100,0.4400,0.000000,1.396425,0.366049,1.000000,0.000000,0.571440,0.000000
0.3100,0.4500,0.000000,1.381303,0.376615,1.000000,0.000000,0.569450,0.000000
0.3100,0.4600,0.000000,1.367578,0.397680,1.000000,0.000000,0.552220,0.000000
0.3100,0.4700,0.000000,1.426290,0.237584,1.000000,0.000000,0.746374,0.000000
0.3100,0.4800,0.000000,1.407376,0.262637,1.000000,0.000000,0.727925,0.000000
0.3100,0.4900,0.000000,1.385625,0.287880,1.000000,0.000000,0.710797,0.000000
0.3100,0.5000,0.000000,1.394515,0.270549,1.000000,0.000000,0.729612,0.000000
0.3200,0.0000,0.000000,1.259576,0.314710,1.000000,0.000000,0.769254,0.000000
0.3200,0.0100,0.000000,1.227545,0.392615,1.000000,0.000000,0.677892,0.000000
0.3200,0.0200,0.000000,1.267995,0.339608,1.000000,0.000000,0.719500,0.000000
0.3200,0.0300,0.000000,1.275707,0.334919,1.000000,0.000000,0.718341,0.000000
0.3200,0.0400,0.000000,1.283183,0.329885,1.000000,0.000000,0.717867,0.000000
0.3200,0.0500,0.000000,1.290518,0.325241,1.000000,0.000000,0.717027,0.000000
0.3200,0.0600,0.000000,1.296668,0.321614,1.000000,0.000000,0.715446,0.000000
0.3200,0.0700,0.000000,1.299379,0.346826,1.000000,0.000000,0.673330,0.000000
0.3200,0.0800,0.000000,1.308415,0.339318,1.000000,0.000000,0.675496,0.000000
0.3200,0.0900,0.000000,1.081965,0.933956,1.000000,0.042940,0.000000,0.000000
0.3200,0.1000,0.000000,1.090682,0.929492,1.000000,0.043370,0.000000,0.000000
0.3200,0.1100,0.000000,1.098808,0.925264,1.000000,0.043856,0.000000,0.000000
0.3200,0.1200,0.000000,1.106348,0.921322,1.000000,0.044405,0.000001,0.000000
0.3200,0.1300,0.000000,1.126695,0.911734,1.000000,0.043032,0.000000,0.000000
0.3200,0.1400,0.000000,1.133705,0.908225,1.000000,0.043621,0.000000,0.000000
0.3200,0.1500,0.000000,1.141655,0.904177,1.000000,0.043911,0.000000,0.000000
